date,open,high,low,close,trend,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2022-09-19,142.9,143.638,142.629,143.203,0,0.007074297653352506,0.007038230537467885,High_Volatility,High Volatility + No Trend
2022-09-20,143.188,143.917,142.919,143.717,0,0.006982976371231189,0.007038230537467885,Low_Volatility,Low Volatility + No Trend
2022-09-21,143.696,144.685,143.335,144.04,0,0.009418495133777474,0.007062132310107496,High_Volatility,High Volatility + No Trend
2022-09-22,144.052,145.893,140.335,142.375,0,0.03960523034168235,0.007088116062524949,High_Volatility,High Volatility + No Trend
2022-09-23,142.354,143.452,141.753,143.323,0,0.011985636988282523,0.007117620794637458,High_Volatility,High Volatility + No Trend
2022-09-26,143.637,144.782,143.24,144.71,0,0.010765149399609058,0.007117620794637458,High_Volatility,High Volatility + No Trend
2022-09-27,144.674,144.9,144.052,144.822,0,0.005886763113320282,0.007117620794637458,Low_Volatility,Low Volatility + No Trend
2022-09-28,144.796,144.86,143.9,144.112,1,0.0066712995135511325,0.007117620794637458,Low_Volatility,Low Volatility + Trend
2022-09-29,144.092,144.805,143.992,144.428,1,0.005646147008167236,0.007117620794637458,Low_Volatility,Low Volatility + Trend
2022-09-30,144.418,144.804,144.201,144.751,1,0.004181663095262922,0.007088116062524949,Low_Volatility,Low Volatility + Trend
2022-10-03,144.758,145.305,144.151,144.574,1,0.008005494238680248,0.007117620794637458,High_Volatility,High Volatility + Trend
2022-10-04,144.534,144.928,143.887,144.129,1,0.007234844009535238,0.007184075563556381,High_Volatility,High Volatility + Trend
2022-10-05,144.109,144.841,143.52,144.66,1,0.009204292084726852,0.007238358164399573,High_Volatility,High Volatility + Trend
2022-10-06,144.629,145.135,144.378,145.124,1,0.005243181094072539,0.007238358164399573,Low_Volatility,Low Volatility + Trend
2022-10-07,145.116,145.437,144.713,145.374,1,0.005003005949707476,0.007238358164399573,Low_Volatility,Low Volatility + Trend
2022-10-10,145.278,145.799,145.231,145.716,1,0.003911010734622857,0.007238358164399573,Low_Volatility,Low Volatility + Trend
2022-10-11,145.713,145.893,145.42,145.851,1,0.003252647503782239,0.007238358164399573,Low_Volatility,Low Volatility + Trend
2022-10-12,145.812,146.963,145.657,146.905,1,0.008966270072842246,0.007238358164399573,High_Volatility,High Volatility + Trend
2022-10-13,146.882,147.663,146.423,147.21,1,0.008468614903396387,0.007289878139154155,High_Volatility,High Volatility + Trend
2022-10-14,147.18,148.857,147.083,148.74,1,0.012061217135902864,0.007344930856926222,High_Volatility,High Volatility + Trend
2022-10-17,148.588,149.077,148.417,149.017,1,0.004446929933902427,0.007344930856926222,Low_Volatility,Low Volatility + Trend
2022-10-18,148.991,149.367,148.119,149.233,1,0.008425657748161886,0.007363046915578612,High_Volatility,High Volatility + Trend
2022-10-19,149.231,149.9,149.095,149.889,1,0.0053992420939669794,0.007363046915578612,Low_Volatility,Low Volatility + Trend
2022-10-20,149.883,150.279,149.546,150.142,1,0.00490150187902053,0.007363046915578612,Low_Volatility,Low Volatility + Trend
2022-10-21,150.126,151.936,146.163,147.671,1,0.039496999924741524,0.00737418135759972,High_Volatility,High Volatility + Trend
2022-10-24,147.804,149.694,145.497,149.006,1,0.02884595558671295,0.007402116651488398,High_Volatility,High Volatility + Trend
2022-10-25,148.956,149.09,147.507,147.929,1,0.010731694089094065,0.007440579152451665,High_Volatility,High Volatility + Trend
2022-10-26,147.939,148.406,146.215,146.362,0,0.014984782683035273,0.007521138362975081,High_Volatility,High Volatility + No Trend
2022-10-27,146.335,146.921,145.095,146.244,0,0.012584858196354068,0.007521138362975081,High_Volatility,High Volatility + No Trend
2022-10-28,146.262,147.853,145.978,147.45,0,0.012844401211141405,0.00759119234742447,High_Volatility,High Volatility + No Trend
2022-10-30,147.786,147.789,147.6,147.756,0,0.0012804878048780011,0.00759119234742447,Low_Volatility,Low Volatility + No Trend
2022-10-31,147.754,148.844,147.5,148.745,0,0.009111864406779621,0.0076129728011653675,High_Volatility,High Volatility + No Trend
2022-11-01,148.744,148.818,146.982,148.222,0,0.012491325468424791,0.0076438636085724996,High_Volatility,High Volatility + No Trend
2022-11-02,148.22,148.313,145.665,147.764,0,0.018178697696769962,0.0076438636085724996,High_Volatility,High Volatility + No Trend
2022-11-03,147.754,148.447,147.104,148.184,0,0.009129595388296642,0.007675274549301085,High_Volatility,High Volatility + No Trend
2022-11-04,148.181,148.401,146.547,146.628,0,0.012651231345575232,0.007675274549301085,High_Volatility,High Volatility + No Trend
2022-11-07,147.166,147.565,146.079,146.638,0,0.010172577851710307,0.007675274549301085,High_Volatility,High Volatility + No Trend
2022-11-08,146.618,146.931,145.305,145.667,0,0.011190254980902273,0.007709922160914221,High_Volatility,High Volatility + No Trend
2022-11-09,145.664,146.789,145.161,146.383,0,0.011215133541378097,0.007737488035538253,High_Volatility,High Volatility + No Trend
2022-11-10,146.388,146.586,140.189,140.928,1,0.04563125494867657,0.007761712754761318,High_Volatility,High Volatility + Trend
2022-11-11,140.933,142.472,138.457,138.756,1,0.028998172717883637,0.007761712754761318,High_Volatility,High Volatility + Trend
2022-11-14,139.113,140.79,138.79,139.903,1,0.014410260105194899,0.007761712754761318,High_Volatility,High Volatility + Trend
2022-11-15,139.897,140.621,137.654,139.309,1,0.021554041291934944,0.007761712754761318,High_Volatility,High Volatility + Trend
2022-11-16,139.276,140.285,138.716,139.528,1,0.011310879783153985,0.007761712754761318,High_Volatility,High Volatility + Trend
2022-11-17,139.49,140.735,138.864,140.195,1,0.013473614471713398,0.007783171729807931,High_Volatility,High Volatility + Trend
2022-11-18,140.196,140.494,139.624,140.361,1,0.006231020454936147,0.007761712754761318,Low_Volatility,Low Volatility + Trend
2022-11-21,140.267,142.249,140.151,142.105,1,0.01496956853679235,0.007783171729807931,High_Volatility,High Volatility + Trend
2022-11-22,142.081,142.237,141.074,141.205,1,0.008243900364347665,0.007809677285036721,High_Volatility,High Volatility + Trend
2022-11-23,141.199,141.608,139.161,139.581,0,0.017583949526088508,0.00782795951587334,High_Volatility,High Volatility + No Trend
2022-11-24,139.571,139.579,138.039,138.625,0,0.011156267431668011,0.007832753559199483,High_Volatility,High Volatility + No Trend
2022-11-25,138.59,139.591,138.366,139.142,0,0.008853331020626413,0.007834484203333617,High_Volatility,High Volatility + No Trend
2022-11-28,139.221,139.416,137.491,138.907,0,0.01400091642362033,0.007886554831046468,High_Volatility,High Volatility + No Trend
2022-11-29,138.89,139.346,137.861,138.69,0,0.010771719340495237,0.007956461432319933,High_Volatility,High Volatility + No Trend
2022-11-30,138.657,139.89,137.646,138.062,0,0.01630268950786801,0.007977668884274043,High_Volatility,High Volatility + No Trend
2022-12-01,138.061,138.076,135.204,135.314,0,0.021241975089494287,0.007992727740643142,High_Volatility,High Volatility + No Trend
2022-12-02,135.308,135.976,133.616,134.3,0,0.017662555382588797,0.008012898188314705,High_Volatility,High Volatility + No Trend
2022-12-05,134.469,136.856,134.122,136.764,0,0.02038442611950299,0.008035710736030897,High_Volatility,High Volatility + No Trend
2022-12-06,136.714,137.421,135.957,137.037,0,0.010768110505527473,0.008095129556980326,High_Volatility,High Volatility + No Trend
2022-12-07,136.997,137.847,136.213,136.58,0,0.011995918157591526,0.008157292167403974,High_Volatility,High Volatility + No Trend
2022-12-08,136.567,137.238,136.238,136.675,0,0.007340096008455791,0.008157292167403974,Low_Volatility,Low Volatility + No Trend
2022-12-09,136.657,136.899,135.598,136.565,0,0.009594536792577971,0.008209672459653799,High_Volatility,High Volatility + No Trend
2022-12-12,136.505,137.846,136.462,137.636,0,0.010142017558001603,0.00828491847025854,High_Volatility,High Volatility + No Trend
2022-12-13,137.642,137.952,134.639,135.583,0,0.02460654045261765,0.008354598524810675,High_Volatility,High Volatility + No Trend
2022-12-14,135.57,135.983,134.492,135.45,0,0.01108616125866233,0.008404459110806912,High_Volatility,High Volatility + No Trend
2022-12-15,135.451,138.169,135.229,137.787,0,0.02174089877171315,0.008447136325779137,High_Volatility,High Volatility + No Trend
2022-12-16,137.777,137.785,136.288,136.698,0,0.010984092509978761,0.008521411754165828,High_Volatility,High Volatility + No Trend
2022-12-19,135.929,137.157,135.747,136.911,0,0.010386969877787328,0.00860644223658203,High_Volatility,High Volatility + No Trend
2022-12-20,136.89,137.467,130.555,131.69,0,0.05294320401363414,0.00860644223658203,High_Volatility,High Volatility + No Trend
2022-12-21,131.634,132.523,131.478,132.409,0,0.007948097780617194,0.00860644223658203,Low_Volatility,Low Volatility + No Trend
2022-12-22,132.4,132.717,131.637,132.355,0,0.008204380227443747,0.00860644223658203,Low_Volatility,Low Volatility + No Trend
2022-12-23,132.351,133.135,132.141,132.809,0,0.007522267880521563,0.00860644223658203,Low_Volatility,Low Volatility + No Trend
2022-12-26,132.771,133.188,132.287,132.873,0,0.006810948921662612,0.00860644223658203,Low_Volatility,Low Volatility + No Trend
2022-12-27,132.861,133.588,132.63,133.482,0,0.007223101862323746,0.00860644223658203,Low_Volatility,Low Volatility + No Trend
2022-12-28,133.455,134.495,133.363,134.461,0,0.008488111395214602,0.008531160000074936,Low_Volatility,Low Volatility + No Trend
2022-12-29,134.432,134.432,132.874,133.004,0,0.011725393982268862,0.00860644223658203,High_Volatility,High Volatility + No Trend
2022-12-30,132.993,133.091,130.772,131.093,0,0.017733153886153128,0.008672736846523085,High_Volatility,High Volatility + No Trend
2023-01-02,130.926,131.05,130.613,130.716,0,0.0033457619073140638,0.008672736846523085,Low_Volatility,Low Volatility + No Trend
2023-01-03,130.718,131.394,129.503,131.0,0,0.014601978332548433,0.008780064422721896,High_Volatility,High Volatility + No Trend
2023-01-04,130.992,132.71,129.921,132.66,0,0.021466891418631444,0.008864548255860059,High_Volatility,High Volatility + No Trend
2023-01-05,132.598,134.048,131.677,133.42,0,0.018006181793327684,0.008921017781967976,High_Volatility,High Volatility + No Trend
2023-01-06,133.402,134.769,131.991,132.108,0,0.021046889560651795,0.009023649826589788,High_Volatility,High Volatility + No Trend
2023-01-09,131.912,132.65,131.302,131.867,0,0.01026640873710997,0.009096382172810048,High_Volatility,High Volatility + No Trend
2023-01-10,131.833,132.47,131.375,132.232,0,0.008334919124643188,0.009096382172810048,Low_Volatility,Low Volatility + No Trend
2023-01-11,132.184,132.866,132.061,132.496,0,0.006095667911041161,0.009096382172810048,Low_Volatility,Low Volatility + No Trend
2023-01-12,132.474,132.474,128.854,129.325,0,0.028093811600726215,0.009111799586031194,High_Volatility,High Volatility + No Trend
2023-01-13,129.279,129.402,127.453,127.849,0,0.015291911528171042,0.009120729897538132,High_Volatility,High Volatility + No Trend
2023-01-16,127.789,128.859,127.211,128.491,0,0.012954854533020024,0.009135276171887185,High_Volatility,High Volatility + No Trend
2023-01-17,128.496,129.156,127.986,128.153,0,0.009141624865219647,0.009141290910348687,High_Volatility,High Volatility + No Trend
2023-01-18,128.132,131.566,127.557,128.889,0,0.03142908660441999,0.00917295847497325,High_Volatility,High Volatility + No Trend
2023-01-19,128.862,128.872,127.757,128.414,0,0.008727506124909077,0.00917295847497325,Low_Volatility,Low Volatility + No Trend
2023-01-20,128.411,130.603,128.339,129.559,0,0.017640779498048216,0.009214767480848181,High_Volatility,High Volatility + No Trend
2023-01-23,129.443,130.882,129.037,130.677,0,0.014298224540248136,0.009256732749606963,High_Volatility,High Volatility + No Trend
2023-01-24,130.66,131.111,129.72,130.169,0,0.010723095898859013,0.009293443248170587,High_Volatility,High Volatility + No Trend
2023-01-25,130.166,130.579,129.263,129.569,0,0.010180794194781202,0.009319824405002012,High_Volatility,High Volatility + No Trend
2023-01-26,129.57,130.614,129.018,130.222,0,0.0123703669255453,0.009370502702481794,High_Volatility,High Volatility + No Trend
2023-01-27,130.211,130.263,129.494,129.82,0,0.0059384990810385455,0.009319824405002012,Low_Volatility,Low Volatility + No Trend
2023-01-30,129.714,130.565,129.198,130.431,0,0.010580659143330316,0.009370502702481794,High_Volatility,High Volatility + No Trend
2023-01-31,130.406,130.529,129.74,130.091,0,0.006081393556343358,0.009370502702481794,Low_Volatility,Low Volatility + No Trend
2023-02-01,130.073,130.405,128.528,128.921,0,0.01460382173534179,0.009409257801416895,High_Volatility,High Volatility + No Trend
2023-02-02,128.915,129.125,128.074,128.683,0,0.00820619329450152,0.009409257801416895,Low_Volatility,Low Volatility + No Trend
2023-02-03,128.663,131.193,128.322,131.173,0,0.02237340440454489,0.00942036328343721,High_Volatility,High Volatility + No Trend
2023-02-06,132.482,132.896,131.502,132.622,0,0.01060059923042978,0.00945325698163179,High_Volatility,High Volatility + No Trend
2023-02-07,132.62,132.702,130.467,131.067,0,0.017130768700130954,0.009539409661372301,High_Volatility,High Volatility + No Trend
2023-02-08,131.069,131.531,130.591,131.438,0,0.0071980458071383,0.009539409661372301,Low_Volatility,Low Volatility + No Trend
2023-02-09,131.396,131.821,130.334,131.519,0,0.011409148802307876,0.009641550494296016,High_Volatility,High Volatility + No Trend
2023-02-10,131.521,131.874,129.793,131.388,0,0.01603322213062329,0.009817489438619518,High_Volatility,High Volatility + No Trend
2023-02-13,131.269,132.902,131.242,132.406,0,0.01264838999710456,0.009958440563162885,High_Volatility,High Volatility + No Trend
2023-02-14,132.385,133.309,131.486,133.084,0,0.01386459394916575,0.01000775891591937,High_Volatility,High Volatility + No Trend
2023-02-15,133.095,134.353,132.54,134.143,0,0.013678889391881822,0.010093534472369773,High_Volatility,High Volatility + No Trend
2023-02-16,134.143,134.458,133.597,133.939,0,0.006444755496006572,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-17,133.947,135.104,133.908,134.138,0,0.008931505212534177,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-20,134.247,134.531,133.914,134.254,0,0.00460743462222037,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-21,134.242,135.22,134.141,135.001,0,0.008043774833943446,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-22,134.995,135.054,134.358,134.904,0,0.005180190238020794,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-23,134.889,135.354,134.48,134.679,0,0.006499107674003746,0.01000775891591937,Low_Volatility,Low Volatility + No Trend
2023-02-24,134.666,136.516,134.041,136.467,0,0.018464499668011985,0.010093534472369773,High_Volatility,High Volatility + No Trend
2023-02-27,136.412,136.546,135.907,136.222,0,0.004701744575334468,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
2023-02-28,136.193,136.912,135.728,136.21,0,0.008723329010963083,0.010093534472369773,Low_Volatility,Low Volatility + No Trend
